PMID,Title,csv_name,SentenceIndex,Sentence
39358806,Inflammatory proteins associated with Alzheimer's disease reduced by a GLP1 receptor agonist: a post hoc analysis of the EXSCEL randomized placebo controlled trial.,ALZ_T2DM,2,"METHODS: The Exenatide Study of Cardiovascular Event Lowering study compared the cardiovascular effects of EQW 2 mg with placebo in 13,752 people with type 2 diabetes mellitus."
39358806,Inflammatory proteins associated with Alzheimer's disease reduced by a GLP1 receptor agonist: a post hoc analysis of the EXSCEL randomized placebo controlled trial.,ALZ_T2DM,3,"4,979 proteins were measured (Somascan V0.4) on baseline and 1-year plasma samples of 3,973 participants."
39358806,Inflammatory proteins associated with Alzheimer's disease reduced by a GLP1 receptor agonist: a post hoc analysis of the EXSCEL randomized placebo controlled trial.,ALZ_T2DM,4,"C-reactive protein (CRP), ficolin-2 (FCN2), plasminogen activator inhibitor 1 (PAI-1), soluble vascular cell adhesion protein 1 (sVCAM1) and 4 protein clusters were tested in multivariable mixed models."
39358806,Inflammatory proteins associated with Alzheimer's disease reduced by a GLP1 receptor agonist: a post hoc analysis of the EXSCEL randomized placebo controlled trial.,ALZ_T2DM,5,"RESULTS: EQW affected FCN2 (Cohen's d -0.019), PAI-1 (Cohen's d -0.033), sVCAM-1 (Cohen's d 0.035) and a cytokine-cytokine cluster (Cohen's d 0.037) significantly compared with placebo."
39358806,Inflammatory proteins associated with Alzheimer's disease reduced by a GLP1 receptor agonist: a post hoc analysis of the EXSCEL randomized placebo controlled trial.,ALZ_T2DM,6,These effects were sustained in individuals over the age of 65 but not in those under 65.
39358806,Inflammatory proteins associated with Alzheimer's disease reduced by a GLP1 receptor agonist: a post hoc analysis of the EXSCEL randomized placebo controlled trial.,ALZ_T2DM,7,CONCLUSIONS: EQW treatment was associated with significant change in inflammatory proteins associated with AD.
39358806,Inflammatory proteins associated with Alzheimer's disease reduced by a GLP1 receptor agonist: a post hoc analysis of the EXSCEL randomized placebo controlled trial.,ALZ_T2DM,8,TRIAL REGISTRATION: EXSCEL is registered on ClinicalTrials.gov: NCT01144338 on 10th of June 2010.
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,0,OBJECTIVE: Researchers or study authors analyzed the effects of intensive and mitigatory blood glucose control strategy on elderly people with type 2 diabetes mellitus Type 2 diabetes mellitus combined with Alzheimer Alzheimer disease (AD).
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,1,PATIENTS AND METHODS: Researchers or study authors enrolled 90 elderly patients with Type 2 diabetes mellitus combined with Alzheimer disease to participate in this study.
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,2,"90 elderly patients with T2DM combined with AD were randomly divided into 3 groups: the control group, the strength group and the mitigation group with 30 cases in each group."
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,3,"In the the control group patients were only treated with diet and exercise while in the the strength group patients were treated with oral hypoglycemic medications, subcutaneous insulin infusion or continuous infusion by micropump."
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,4,"Blood glucose level in the the strength group patients was stabilized within 1 month (pre-meal ≤ 7.0 mmol/L, 2 hours post-meal glucose ≤ 12.0 mmol/L and glycosylated hemoglobin or HbA1c ≤ 7.0%)."
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,5,Personalized treatment programs were adopted for the the mitigation group and the objective was to control the pre-meal blood glucose at ≤ 10.0 mmol/L (within 3 to 6 months) and also to control 2 hours post-meal blood glucose at ≤ 20.0 mmol/L (within 3 to 6 months).
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,6,"Researchers or study authors compared the occurrence rate of diabetic complications, occurrence rate of new-onset dementia and progressive rate of dementia."
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,7,RESULTS: Our results showed that target glucose rate in the the mitigation group was significantly higher than that in the strength group.
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,8,The occurrence rate of diabetic complications in the the mitigation group was significantly lower than that observed in the other two groups.
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,9,Occurrence rate of diabetic hyperosmolar coma was significantly higher in the the mitigation group the occurrence rate of hypoglycemia was meaningfully lower in the the mitigation group and the occurrence rate of new-onset target-organ injury was considerably higher in the the mitigation group The occurrence rate of new-onset dementia and progressive rate of dementia in the mitigation group was significantly lower than those in other two groups.
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,10,Comparison between the the control group and the the strength group did not reveal any statistical significance (p > 0.05).
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,11,"In the meantime, the survival time in the mitigation group was significantly longer."
28678332,Effect of different blood glucose intervention plans on elderly people with type 2 diabetes mellitus combined with dementia.,ALZ_T2DM,12,CONCLUSIONS: Elderly patients with Type 2 diabetes mellitus combined with Alzheimer disease may benefit more from the moderate control of blood glucose and a proper increase of the target value.
20309761,Genotype-based risk and pharmacogenetic sampling in clinical trials.,ALZ_T2DM,0,"A number of recent genome-wide association (GWA) studies have identified unequivocal statistical associations between inherited genetic variations, mostly single-nucleotide polymorphisms (SNPs), and common complex diseases such as diabetes, cardiovascular disease, and obesity."
20309761,Genotype-based risk and pharmacogenetic sampling in clinical trials.,ALZ_T2DM,1,Genotyping individuals for variations variations has the potential to help redefine how pharmacologic agents undergo clinical development.
20309761,Genotype-based risk and pharmacogenetic sampling in clinical trials.,ALZ_T2DM,2,"By identifying carriers of known genomic variants that contribute to susceptibility, a high-risk population can be defined, as well as individuals with potential for a better response to a drug."
20309761,Genotype-based risk and pharmacogenetic sampling in clinical trials.,ALZ_T2DM,3,The researchers evaluated the potential utility that selecting individuals for a trial on the basis of genotypes identified in contemporary GWA studies would have had on recently described clinical trials.
20309761,Genotype-based risk and pharmacogenetic sampling in clinical trials.,ALZ_T2DM,4,"The researchers pursued this by constraining both the risks of a disease outcome associated with particular genotypes and overall drug responses to genotypes actually observed in genetic association and clinical trial studies, respectively."
20309761,Genotype-based risk and pharmacogenetic sampling in clinical trials.,ALZ_T2DM,5,"The researchers pursued these evaluations in the context of clinical trials investigating drugs for macular degeneration, obesity, heart disease, type II diabetes, prostate cancer, and Alzheimer's disease."
20309761,Genotype-based risk and pharmacogenetic sampling in clinical trials.,ALZ_T2DM,6,The researchers show that the increase in incidence of outcomes in trials restricted to individuals with specific genotypic profiles can result in substantial reductions in requisite sample sizes for such trials.
20309761,Genotype-based risk and pharmacogenetic sampling in clinical trials.,ALZ_T2DM,7,"In addition, The researchers also derive realistic bounds for samples sizes for clinical trials investigating pharmacogenetic effects that leverage genetic variations identified in recent association studies."
23046637,"The atherogenic dyslipidemia ratio [log(TG)/HDL-C] is associated with residual vascular risk, beta-cell function loss and microangiopathy in type 2 diabetes females.",ALZ_T2DM,0,"BACKGROUND: Atherogenic Atherogenic dyslipidemia (AD), defined as low HDL-C plus elevated triglycerides (TG), comorbid to Type 2 diabetes mellitus increases cardiometabolic risk for CAD even when LDL-C is at target."
23046637,"The atherogenic dyslipidemia ratio [log(TG)/HDL-C] is associated with residual vascular risk, beta-cell function loss and microangiopathy in type 2 diabetes females.",ALZ_T2DM,1,"In Type 2 diabetes mellitus males, Atherogenic dyslipidemia was shown to correlate with β-cell function loss, yet AD is not established whether this applies across gender."
23046637,"The atherogenic dyslipidemia ratio [log(TG)/HDL-C] is associated with residual vascular risk, beta-cell function loss and microangiopathy in type 2 diabetes females.",ALZ_T2DM,2,"AIM: To establish the prevalence and severity of Atherogenic dyslipidemia in Type 2 diabetes mellitus females, and to determine how AD relates to cardiometabolic phenotype, glucose homeostasis, micro- and macrovascular complications, and 10-year absolute CV risk (UKPDS Risk Engine)."
23046637,"The atherogenic dyslipidemia ratio [log(TG)/HDL-C] is associated with residual vascular risk, beta-cell function loss and microangiopathy in type 2 diabetes females.",ALZ_T2DM,3,"METHODS: 340 Type 2 diabetes mellitus females were ranked according to quintiles (Q) of the continuous variable log(TG)/HDL-C, with Atherogenic dyslipidemia prevalence defined as HDL-C <50 mg.dL(-1) plus TG ≥150 mg.dL(-1), and β-cell function assessed with HOMA."
23046637,"The atherogenic dyslipidemia ratio [log(TG)/HDL-C] is associated with residual vascular risk, beta-cell function loss and microangiopathy in type 2 diabetes females.",ALZ_T2DM,4,RESULTS: Atherogenic dyslipidemia prevalence was 35%; mean HDL-C and TG were 52 (15) and 160 (105) mg.dL(-1).
23046637,"The atherogenic dyslipidemia ratio [log(TG)/HDL-C] is associated with residual vascular risk, beta-cell function loss and microangiopathy in type 2 diabetes females.",ALZ_T2DM,5,"Atherogenic dyslipidemia was significantly related to central fat, metabolic syndrome, sedentarity and skeletal sarcopenia, as well as to (hs)CRP, fibrinogen, uric acid, cystatin-C, Big ET-1, and 10-year UKPDS CV risk."
23046637,"The atherogenic dyslipidemia ratio [log(TG)/HDL-C] is associated with residual vascular risk, beta-cell function loss and microangiopathy in type 2 diabetes females.",ALZ_T2DM,6,"Atherogenic dyslipidemia correlated stepwise with lower β-cell function and hyperbolic product, and with accelerated loss of residual insulin secretion, higher HbA(1c) and prevalent microangiopathy."
23046637,"The atherogenic dyslipidemia ratio [log(TG)/HDL-C] is associated with residual vascular risk, beta-cell function loss and microangiopathy in type 2 diabetes females.",ALZ_T2DM,7,CONCLUSIONS: log(TG)/HDL-C is a simple means to grade Atherogenic dyslipidemia and residual macrovascular risk in Type 2 diabetes mellitus females.
23046637,"The atherogenic dyslipidemia ratio [log(TG)/HDL-C] is associated with residual vascular risk, beta-cell function loss and microangiopathy in type 2 diabetes females.",ALZ_T2DM,8,log(TG)/HDL-C ratio associates with major non-LDL cardiometabolic variables and ranks predicted CAD risk.
23046637,"The atherogenic dyslipidemia ratio [log(TG)/HDL-C] is associated with residual vascular risk, beta-cell function loss and microangiopathy in type 2 diabetes females.",ALZ_T2DM,9,"In addition, log(TG)/HDL-C Atherogenic dyslipidemia worsening glucose homeostasis, poorer glycemic control, and prevalent microangiopathy."
28071980,"Metabolic syndrome, hypertension, and nervous system injury: Epidemiological correlates.",ALZ_T2DM,0,"Metabolic syndrome Metabolic syndrome is a common and complex disorder combining hypertension, obesity, dyslipidemia, and insulin resistance."
28071980,"Metabolic syndrome, hypertension, and nervous system injury: Epidemiological correlates.",ALZ_T2DM,1,"Metabolic syndrome represents a risk factor for changes in cognitive functions in older age, and several studies have suggested that Metabolic syndrome may be linked to dementia."
28071980,"Metabolic syndrome, hypertension, and nervous system injury: Epidemiological correlates.",ALZ_T2DM,2,This article reviews the main evidences about the relationship between Metabolic syndrome and neurodegenerative disease.
28071980,"Metabolic syndrome, hypertension, and nervous system injury: Epidemiological correlates.",ALZ_T2DM,3,"Starting from an epidemiological point of view, the article analyzes medico-social aspects related to Metabolic syndrome considering the reduction of work capacity and the condition of disability that it involves."
28071980,"Metabolic syndrome, hypertension, and nervous system injury: Epidemiological correlates.",ALZ_T2DM,4,"Some authors affirm that on the basis of current Italian legislation, it is possible to consider the syndrome as a disability."
28071980,"Metabolic syndrome, hypertension, and nervous system injury: Epidemiological correlates.",ALZ_T2DM,5,This is because all the diseases that make up Metabolic syndrome are high-risk clinical pathological conditions.
28071980,"Metabolic syndrome, hypertension, and nervous system injury: Epidemiological correlates.",ALZ_T2DM,6,"For these reasons, a joint action is required to contain the incidence of Metabolic syndrome the high social costs, and the loss of productivity related to the syndrome."
28071980,"Metabolic syndrome, hypertension, and nervous system injury: Epidemiological correlates.",ALZ_T2DM,7,"In conclusion, healthcare initiatives could be adopted in order to increase the understanding of the pathogenic contributions of each element on Metabolic syndrome and how they can be modified."
28071980,"Metabolic syndrome, hypertension, and nervous system injury: Epidemiological correlates.",ALZ_T2DM,8,"These actions will be useful to reduce healthcare costs and can lead to more effective prevention of Metabolic syndrome disease, thus promoting good health."
28071980,"Metabolic syndrome, hypertension, and nervous system injury: Epidemiological correlates.",ALZ_T2DM,9,"ABBREVIATIONS: MetS: Metabolic syndrome; WHO: World Health Organization; CVD: cerebrovascular diseases; AD: Alzheimer's Disease; VaD: Vascular Dementia; IDF: International Diabetes Federation; T2DM: type 2 diabetes mellitus; CAD: coronary artery disease; MCI: mild cognitive impairment; NCDs: Non Communicable Diseases; BMI: Body Mass Index; ICIDH: International classification of impairments, disabilities and handicaps."
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,0,Type II diabetes mellitus (T2D) is a chronic metabolic disease and a risk factor for cardiovascular disease and cerebrovascular dysfunction including vascular dementia.
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,1,"Sex differences in the prevalence of T2D, dementia, and global genomic changes in the brain have been observed; however, most studies have been performed in males."
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,2,"Therefore, our aim was to evaluate the consequence of T2D on cognitive function and decipher the underlying molecular transcriptomic mechanisms of endothelial cells in an important brain memory center, the hippocampus, using a female murine diabetes model."
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,3,"We assessed cognitive function, metabolic parameters, and then performed hippocampal single-nuclei RNA sequencing (snRNA seq) in adult female db/db and control wild-type (WT) mice."
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,4,"db/db mice exhibited characteristic T2D metabolism with hyperglycemia, hyperinsulinemia, and hyperlipidemia when compared with WT mice."
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,5,"Female db/db mice presented cognitive decline compared with wild-type mice, as determined by open field and Morris water maze tests."
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,6,snRNAseq showed that T2D induced significant changes in the global transcriptomic profile of hippocampal endothelial cells by modulating the expression of not only protein-coding genes but also long noncoding RNAs.
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,7,"These genes regulate cell-cell junctions, cell chemotaxis, actin cytoskeleton organization, and cell adhesion, suggesting that diabetes increases endothelial cell permeability."
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,8,Observed genomic changes also correlated with the genetics of persons with clinical Alzheimer's disease and vascular dementia.
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,9,"In conclusion, T2D, by transcriptional and posttranscriptional regulation, regulates endothelial cell dysfunction predictive of increased vascular permeability, and negatively impacts cognitive function."
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,10,Our work has implications for sex-specific molecular therapeutic targets for dementia in females.NEW & NOTEWORTHY Female db/db mice presented cognitive decline as determined by open field and Morris water maze tests.
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,11,snRNAseq showed that T2D induced changes in the global transcriptomic profile of hippocampal endothelial cells by modulating the expression of not only protein-coding genes but also long noncoding RNAs.
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,12,"These genes regulate cell-cell junctions, cell chemotaxis, or cell adhesion, suggesting increased endothelial permeability."
39150395,Global genomic profile of hippocampal endothelial cells by single-nuclei RNA sequencing in female diabetic mice is associated with cognitive dysfunction.,ALZ_T2DM,13,Genomic changes correlated with the genetics of persons with clinical Alzheimer's disease and vascular dementia.
35995346,Catechol-containing compounds are a broad class of protein aggregation inhibitors: Redox state is a key determinant of the inhibitory activities.,ALZ_T2DM,0,"A range of neurodegenerative and related aging diseases, such as Alzheimer's disease and type 2 diabetes, are linked to toxic protein aggregation."
35995346,Catechol-containing compounds are a broad class of protein aggregation inhibitors: Redox state is a key determinant of the inhibitory activities.,ALZ_T2DM,1,"Yet the mechanisms of protein aggregation inhibition by small molecule inhibitors remain poorly understood, in part because most protein targets of aggregation assembly are partially unfolded or intrinsically disordered, which hinders detailed structural characterization of protein-inhibitor complexes and structural-based inhibitor design."
35995346,Catechol-containing compounds are a broad class of protein aggregation inhibitors: Redox state is a key determinant of the inhibitory activities.,ALZ_T2DM,2,"Herein we employed a parallel small molecule library-screening approach to identify inhibitors against three prototype amyloidogenic proteins in neurodegeneration and related proteinopathies: amylin, Aβ and tau."
35995346,Catechol-containing compounds are a broad class of protein aggregation inhibitors: Redox state is a key determinant of the inhibitory activities.,ALZ_T2DM,3,One remarkable class of inhibitors identified from these screens against different amyloidogenic proteins was catechol-containing compounds and redox-related quinones/anthraquinones.
35995346,Catechol-containing compounds are a broad class of protein aggregation inhibitors: Redox state is a key determinant of the inhibitory activities.,ALZ_T2DM,4,Secondary assays validated most of the identified inhibitors.
35995346,Catechol-containing compounds are a broad class of protein aggregation inhibitors: Redox state is a key determinant of the inhibitory activities.,ALZ_T2DM,5,"In vivo efficacy evaluation of a selected catechol-containing compound, rosmarinic acid, demonstrated its strong mitigating effects of amylin amyloid deposition and related diabetic pathology in transgenic HIP rats."
35995346,Catechol-containing compounds are a broad class of protein aggregation inhibitors: Redox state is a key determinant of the inhibitory activities.,ALZ_T2DM,6,Further systematic investigation of selected class of inhibitors under aerobic and anaerobic conditions revealed that the redox state of the broad class of catechol-containing compounds is a key determinant of the amyloid inhibitor activities.
35995346,Catechol-containing compounds are a broad class of protein aggregation inhibitors: Redox state is a key determinant of the inhibitory activities.,ALZ_T2DM,7,"The molecular insights we gained not only explain why a large number of catechol-containing polyphenolic natural compounds, often enriched in healthy diet, have anti-neurodegeneration and anti-aging activities, but also could guide the rational design of therapeutic or nutraceutical strategies to target a broad range of neurodegenerative and related aging diseases."
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,0,Recent advances in high-throughput measurement technologies have enabled the analysis of molecular perturbations associated with disease phenotypes at the multi-omic level.
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,1,Such perturbations can range in scale from fluctuations of individual molecules to entire biological pathways.
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,2,"Data-driven clustering algorithms have long been used to group interactions into interpretable functional modules; however, modules modules are typically constrained to a fixed size or statistical cutoff."
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,3,"Furthermore, modules are often analyzed independently of their broader biological context."
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,4,"Consequently, clustering approaches clustering approaches limit the ability to explore functional module associations with disease phenotypes across multiple scales."
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,5,"Here, we introduce AutoFocus, a data-driven method that hierarchically organizes biomolecules and tests for phenotype enrichment at every level within biomolecules hierarchy."
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,6,"As a result, method method allows disease-associated modules to emerge at any scale."
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,7,"researchers evaluated approach approach using two datasets: First, researchers explored associations of biomolecules from the multi-omic QMDiab dataset (n = 388) with the well-characterized type 2 diabetes phenotype."
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,8,"Secondly, researchers utilized the ROS/MAP Alzheimer's disease dataset (n = 500), consisting of high-throughput measurements of brain tissue to explore modules associated with multiple Alzheimer's Disease-related phenotypes."
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,9,"researchers method identifies modules that are multi-omic, span multiple pathways, and vary in size."
39237774,AutoFocus: a hierarchical framework to explore multi-omic disease associations spanning multiple scales of biomolecular interaction.,ALZ_T2DM,10,"We provide an interactive tool to explore hierarchy hierarchy at different levels and probe enriched modules, empowering users to examine the full hierarchy, delve into biomolecular drivers of disease phenotype within a module, and incorporate functional annotations."
34824300,Mechanism of quercetin therapeutic targets for Alzheimer disease and type 2 diabetes mellitus.,ALZ_T2DM,0,"Quercetin has demonstrated antioxidant, anti-inflammatory, hypoglycemic, and hypolipidemic activities, suggesting therapeutic potential against type 2 diabetes mellitus (T2DM) and Alzheimer's disease (AD)."
34824300,Mechanism of quercetin therapeutic targets for Alzheimer disease and type 2 diabetes mellitus.,ALZ_T2DM,1,"In this study, potential molecular targets of quercetin were first identified using the Swiss Target Prediction platform and pathogenic targets of T2DM and AD were identified using online Mendelian inheritance in man (OMIM), DisGeNET, TTD, DrugBank, and GeneCards databases."
34824300,Mechanism of quercetin therapeutic targets for Alzheimer disease and type 2 diabetes mellitus.,ALZ_T2DM,2,"The 95 targets shared among quercetin, type 2 diabetes mellitus and Alzheimer's disease were used to establish a protein-protein interaction (PPI) network, top 25 core genes, and protein functional modules using MCODE."
34824300,Mechanism of quercetin therapeutic targets for Alzheimer disease and type 2 diabetes mellitus.,ALZ_T2DM,3,Metascape was then used for gene ontology and kyoto encyclopedia of genes and genomes (KEGG) pathway enrichment analysis.
34824300,Mechanism of quercetin therapeutic targets for Alzheimer disease and type 2 diabetes mellitus.,ALZ_T2DM,4,"A protein functional module with best score was obtained from the PPI network using CytoHubba, and 6 high-probability Quercetin targets (AKT1, JUN, MAPK, TNF, VEGFA, and EGFR) were confirmed by docking simulations."
34824300,Mechanism of quercetin therapeutic targets for Alzheimer disease and type 2 diabetes mellitus.,ALZ_T2DM,5,Molecular dynamics simulation was carried out according to the molecular docking results.
34824300,Mechanism of quercetin therapeutic targets for Alzheimer disease and type 2 diabetes mellitus.,ALZ_T2DM,6,KEGG pathway enrichment analysis suggested that the major shared mechanisms for type 2 diabetes mellitus and Alzheimer's disease include signaling pathway in diabetic in and signaling (the key pathway).
34824300,Mechanism of quercetin therapeutic targets for Alzheimer disease and type 2 diabetes mellitus.,ALZ_T2DM,7,"We speculate that Quercetin may have therapeutic applications in type 2 diabetes mellitus and Alzheimer's disease by targeting MAPK signaling pathway signaling, providing a theoretical foundation for future clinical research."
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,0,"Despite normal to high bone mineral density, patients with type 2 diabetes type 2 diabetes have an increased fracture risk."
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,1,T2DM medications could partially account for increased fracture risk excess risk.
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,2,The aim of study study was to assess the association between insulin use and bone fracture risk in type 2 diabetes patients.
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,3,"A population-based matched cohort study based on a primary care records database validated for research use (Catalonia, Spain) was performed."
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,4,Propensity score (PS) for insulin use was calculated using logistic regression including predefined predictors of fractures.
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,5,"A total of 2,979 insulin users and 14,895 non-users were observed for a median of 1.42 and 4.58 years respectively."
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,6,"Major fracture rates were 11.2/1,000 person-years for insulin users, compared with 8.3/1,000 among non-users."
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,7,"Matched models confirmed a significant association, with an adjusted subhazard ratio (adj SHR) of 1.38 [95% CI 1.06 to 1.80] for major fractures."
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,8,No differences between types of insulin or different regimens were found.
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,9,Estimated number needed to harm (fracture) was 82 (95% CI 32 to 416).
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,10,Insulin use appears to be associated with a 38% excess bone fracture risk among type 2 diabetes patients in the early stages of the disease.
28630427,Insulin use and Excess Fracture Risk in Patients with Type 2 Diabetes: A Propensity-Matched cohort analysis.,ALZ_T2DM,11,Fracture bone fracture risk should be included among the considerations to initiate insulin treatment.
21901364,Amelioration of neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease by exendin-4.,ALZ_T2DM,0,"Growing evidence suggests that type 2 diabetes mellitus (DM) is associated with age-dependent Alzheimer's disease (AD), the latter of which has even been considered as type 3 diabetes."
21901364,Amelioration of neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease by exendin-4.,ALZ_T2DM,1,"Several physiopathological features including hyperglycemia, oxidative stress, and dysfunctional insulin signaling relate DM to AD."
21901364,Amelioration of neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease by exendin-4.,ALZ_T2DM,2,"In this study, high glucose-, oxidative stress-induced neuronal injury and intracerebroventricular-streptozotocin (ICV-STZ) animals as the possible models for diabetes-related AD were employed to investigate the effects of exendin-4 (Ex-4), a long-acting glucagon-like peptide-1 (GLP-1) receptor agonist, on diabetes-associated Alzheimer-like changes as well as the molecular mechanisms involved."
21901364,Amelioration of neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease by exendin-4.,ALZ_T2DM,3,Our study demonstrated that GLP-1/Ex-4 could exert a protective effect against reduced viability of PC12 cells caused by high glucose and that this protective effect was mediated via the PI3-kinase pathway.
21901364,Amelioration of neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease by exendin-4.,ALZ_T2DM,4,"In addition, GLP-1/Ex-4 ameliorated oxidative stress-induced injury in PC12 cells."
21901364,Amelioration of neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease by exendin-4.,ALZ_T2DM,5,"In rat models, bilateral ICV-STZ administration was used to produce impaired insulin signaling in the brain."
21901364,Amelioration of neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease by exendin-4.,ALZ_T2DM,6,"Fourteen days following ICV-STZ injection, rats treated with twice-daily Ex-4 had better learning and memory performance in the Morris water maze test compared with rats treated with saline."
21901364,Amelioration of neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease by exendin-4.,ALZ_T2DM,7,"Additionally, histopathological evaluation confirmed the protective effects of Ex-4 treatment on hippocampal neurons against degeneration."
